,fname,label,manually_verified,fold
7408,c8fbc442.wav,Burping_or_eructation,0,2
7409,c9023cd9.wav,Cello,0,2
7410,c9045f8b.wav,Drawer_open_or_close,0,3
7411,c90cd6c1.wav,Shatter,0,3
7412,c90feba0.wav,Burping_or_eructation,1,4
7413,c9238d7d.wav,Drawer_open_or_close,1,1
7414,c92935b8.wav,Squeak,0,3
7415,c9307c8a.wav,Shatter,0,1
7416,c933df10.wav,Squeak,0,4
7417,c93509e0.wav,Microwave_oven,0,3
7418,c938e974.wav,Cowbell,1,4
7419,c939ba79.wav,Clarinet,1,4
7420,c9401d12.wav,Drawer_open_or_close,0,1
7421,c9563348.wav,Glockenspiel,1,3
7422,c958109f.wav,Violin_or_fiddle,1,3
7423,c958f003.wav,Snare_drum,0,1
7424,c95e5234.wav,Cough,0,4
7425,c9878f14.wav,Oboe,0,1
7426,c99274ce.wav,Cough,0,4
7427,c9a1c2b7.wav,Cello,0,2
7428,c9a63f2f.wav,Squeak,1,4
7429,c9b0a8b6.wav,Chime,1,3
7430,c9b56a0c.wav,Squeak,0,4
7431,c9b862a5.wav,Bark,0,4
7432,c9babb89.wav,Clarinet,1,4
7433,c9bdeeb3.wav,Clarinet,0,1
7434,c9c668ad.wav,Gunshot_or_gunfire,1,3
7435,c9c6a8ab.wav,Keys_jangling,0,2
7436,c9c95706.wav,Cello,1,2
7437,c9cad980.wav,Cough,0,1
7438,c9e97784.wav,Violin_or_fiddle,1,1
7439,c9f4878c.wav,Double_bass,0,4
7440,c9fb642d.wav,Violin_or_fiddle,1,2
7441,ca03e45f.wav,Tambourine,0,4
7442,ca15d513.wav,Tambourine,1,4
7443,ca1b7f0a.wav,Fart,0,1
7444,ca1cffc7.wav,Cough,1,2
7445,ca348cbb.wav,Double_bass,1,4
7446,ca37bc8d.wav,Burping_or_eructation,1,4
7447,ca3c0cb8.wav,Tambourine,0,4
7448,ca3d656b.wav,Harmonica,0,2
7449,ca3f3698.wav,Bass_drum,1,2
7450,ca415578.wav,Knock,1,4
7451,ca584ccc.wav,Meow,0,1
7452,ca5ea716.wav,Tearing,0,4
7453,ca620976.wav,Shatter,0,1
7454,ca75e9c3.wav,Keys_jangling,0,3
7455,ca770b27.wav,Shatter,0,3
7456,ca7c441f.wav,Finger_snapping,1,3
7457,ca7f64c6.wav,Bass_drum,0,1
7458,ca819704.wav,Gunshot_or_gunfire,1,4
7459,ca8653d2.wav,Flute,1,1
7460,ca8a15bd.wav,Burping_or_eructation,0,3
7461,ca8ab8c2.wav,Applause,1,3
7462,ca8f6790.wav,Knock,0,2
7463,ca940fe4.wav,Fart,0,4
7464,ca947135.wav,Cello,0,1
7465,ca9c7be0.wav,Squeak,0,4
7466,caa629ea.wav,Laughter,0,3
7467,caafc360.wav,Fireworks,0,1
7468,cab2b1cb.wav,Laughter,0,4
7469,cab49319.wav,Cough,1,4
7470,cac12dc3.wav,Bass_drum,0,4
7471,cac7dcf1.wav,Acoustic_guitar,1,2
7472,cad60985.wav,Snare_drum,0,2
7473,cae0d841.wav,Snare_drum,1,3
7474,caeb0894.wav,Gong,0,1
7475,cb004a4f.wav,Oboe,1,3
7476,cb011638.wav,Laughter,0,1
7477,cb1102da.wav,Trumpet,0,3
7478,cb1b98b7.wav,Oboe,1,4
7479,cb1e99b6.wav,Snare_drum,0,2
7480,cb2b2189.wav,Chime,0,3
7481,cb3890ce.wav,Shatter,1,4
7482,cb3f85e2.wav,Bass_drum,0,4
7483,cb5d5737.wav,Cough,1,3
7484,cb65645f.wav,Knock,1,4
7485,cb6ad0da.wav,Writing,0,4
7486,cb6d6563.wav,Violin_or_fiddle,0,3
7487,cb7d9924.wav,Trumpet,1,3
7488,cb8022d1.wav,Clarinet,0,1
7489,cb943e69.wav,Snare_drum,0,4
7490,cba5a930.wav,Tearing,1,1
7491,cba68348.wav,Clarinet,1,1
7492,cba69173.wav,Bus,1,1
7493,cba78947.wav,Double_bass,0,4
7494,cbbe9476.wav,Saxophone,1,3
7495,cbc52dce.wav,Cowbell,0,2
7496,cbc8d551.wav,Cello,1,4
7497,cbcc8197.wav,Cowbell,0,2
7498,cbdc3764.wav,Tearing,1,4
7499,cbe40a05.wav,Gong,0,3
7500,cbe59820.wav,Knock,1,4
7501,cbecbb18.wav,Saxophone,1,3
7502,cbf5074f.wav,Bus,1,4
7503,cbf82b6f.wav,Chime,0,4
7504,cbfa5759.wav,Snare_drum,0,1
7505,cbfc7fb8.wav,Scissors,1,2
7506,cc01a92e.wav,Finger_snapping,1,1
7507,cc046f8d.wav,Acoustic_guitar,1,4
7508,cc0b84e8.wav,Fireworks,1,1
7509,cc10503b.wav,Writing,0,4
7510,cc158878.wav,Shatter,1,2
7511,cc1fa52e.wav,Glockenspiel,1,4
7512,cc243902.wav,Finger_snapping,0,3
7513,cc2464dc.wav,Tearing,0,2
7514,cc28fbb1.wav,Squeak,0,1
7515,cc2f3023.wav,Electric_piano,1,4
7516,cc374039.wav,Fart,0,1
7517,cc412c52.wav,Applause,0,1
7518,cc45fff3.wav,Trumpet,0,3
7519,cc4b2f59.wav,Fireworks,1,4
7520,cc4c0c06.wav,Microwave_oven,1,3
7521,cc559ca0.wav,Microwave_oven,0,1
7522,cc5662e7.wav,Flute,0,1
7523,cc60a261.wav,Burping_or_eructation,0,4
7524,cc6302f2.wav,Snare_drum,0,4
7525,cc6a0e3f.wav,Meow,0,4
7526,cc706d6c.wav,Hi-hat,0,1
7527,cc74596d.wav,Writing,1,4
7528,cc7dc6fa.wav,Cello,0,3
7529,cc843f6a.wav,Burping_or_eructation,0,4
7530,cc857fc0.wav,Writing,0,2
7531,cc90ad7a.wav,Harmonica,1,3
7532,cc93c704.wav,Bass_drum,0,1
7533,cc95ef17.wav,Shatter,1,3
7534,cc986a42.wav,Hi-hat,1,3
7535,cc99880a.wav,Harmonica,0,4
7536,cc9ddcf7.wav,Cello,0,3
7537,cca27a50.wav,Meow,1,3
7538,ccb08c29.wav,Writing,0,2
7539,ccb19f8e.wav,Fireworks,0,4
7540,ccc75484.wav,Trumpet,0,2
7541,cccd5be2.wav,Flute,0,2
7542,ccd7386d.wav,Cowbell,1,1
7543,ccdd8b96.wav,Harmonica,0,2
7544,cce06a6e.wav,Applause,0,1
7545,cce3445b.wav,Microwave_oven,1,2
7546,cce60b15.wav,Gunshot_or_gunfire,1,3
7547,cceb20dd.wav,Gong,0,4
7548,ccedb014.wav,Trumpet,0,1
7549,ccf3fc51.wav,Trumpet,1,3
7550,cd0f5e44.wav,Telephone,1,4
7551,cd13f3b7.wav,Tambourine,1,1
7552,cd2656b2.wav,Hi-hat,0,1
7553,cd271584.wav,Telephone,1,3
7554,cd360da2.wav,Finger_snapping,1,2
7555,cd3913f8.wav,Microwave_oven,1,1
7556,cd3c8232.wav,Tearing,1,4
7557,cd3e20ec.wav,Computer_keyboard,1,1
7558,cd404498.wav,Finger_snapping,1,2
7559,cd40bd32.wav,Clarinet,0,2
7560,cd40c96c.wav,Gong,1,4
7561,cd4aad88.wav,Squeak,1,1
7562,cd4ddf0e.wav,Gong,0,4
7563,cd4f2689.wav,Finger_snapping,0,2
7564,cd4f2d6f.wav,Writing,0,4
7565,cd5379cd.wav,Meow,0,4
7566,cd5562d2.wav,Double_bass,0,1
7567,cd58468c.wav,Shatter,0,3
7568,cd7f12cc.wav,Flute,0,2
7569,cd939e21.wav,Saxophone,1,2
7570,cd9444a0.wav,Violin_or_fiddle,1,3
7571,cda1ce11.wav,Hi-hat,0,4
7572,cda43248.wav,Glockenspiel,1,1
7573,cdac81e4.wav,Applause,0,4
7574,cdb6724a.wav,Cello,0,2
7575,cdb6a7a9.wav,Squeak,0,3
7576,cdb982ca.wav,Laughter,0,4
7577,cdbc82ee.wav,Cello,0,4
7578,cdc5fe8e.wav,Violin_or_fiddle,1,3
7579,cdc8f61d.wav,Cough,0,4
7580,cdcad29e.wav,Drawer_open_or_close,0,2
7581,cdccd612.wav,Tearing,0,3
7582,cdd1b4bd.wav,Bass_drum,0,2
7583,cde37f38.wav,Oboe,1,3
7584,cdeb29af.wav,Tearing,0,2
7585,cdee690e.wav,Applause,1,4
7586,cdeece57.wav,Violin_or_fiddle,1,4
7587,cdf3a2c4.wav,Gong,0,1
7588,cdf7e2d6.wav,Drawer_open_or_close,0,1
7589,cdfc084a.wav,Burping_or_eructation,1,4
7590,cdfc8967.wav,Bass_drum,1,2
7591,ce03e0d8.wav,Electric_piano,1,1
7592,ce206b9d.wav,Oboe,0,3
7593,ce21d830.wav,Meow,0,3
7594,ce285598.wav,Flute,0,4
7595,ce3453bc.wav,Bark,0,3
7596,ce34b933.wav,Acoustic_guitar,1,1
7597,ce36b5f8.wav,Hi-hat,0,3
7598,ce3f3400.wav,Bass_drum,1,1
7599,ce4ba0f9.wav,Keys_jangling,0,1
7600,ce55ed9f.wav,Bass_drum,0,1
7601,ce5cedda.wav,Hi-hat,0,4
7602,ce6149c2.wav,Trumpet,0,2
7603,ce65d6b5.wav,Clarinet,1,4
7604,ce75b5ce.wav,Bass_drum,1,4
7605,ce7ade77.wav,Squeak,0,4
7606,ce7c819c.wav,Writing,0,4
7607,ce7cd11a.wav,Bark,0,4
7608,ce85f672.wav,Oboe,0,2
7609,ce8d1378.wav,Squeak,1,4
7610,ce8df8e7.wav,Snare_drum,0,2
7611,ce8e65ee.wav,Writing,0,2
7612,ce982cbf.wav,Applause,0,4
7613,ce9b1907.wav,Glockenspiel,1,3
7614,cea12d19.wav,Applause,0,1
7615,ceac5ae1.wav,Finger_snapping,0,2
7616,ceaea4cc.wav,Microwave_oven,0,3
7617,ceb8e323.wav,Hi-hat,1,1
7618,ceba3f99.wav,Applause,1,4
7619,cec00eea.wav,Tearing,0,1
7620,cec21578.wav,Cowbell,1,2
7621,cec93123.wav,Bus,0,3
7622,ceca4273.wav,Violin_or_fiddle,1,4
7623,cee316e2.wav,Bass_drum,0,4
7624,ceebbf33.wav,Harmonica,0,2
7625,cef7f23d.wav,Shatter,1,1
7626,cf048634.wav,Applause,0,3
7627,cf09ca4f.wav,Saxophone,1,2
7628,cf20556b.wav,Acoustic_guitar,0,4
7629,cf2343c6.wav,Acoustic_guitar,0,1
7630,cf242525.wav,Laughter,1,4
7631,cf2877fe.wav,Double_bass,0,2
7632,cf3a73a6.wav,Writing,1,2
7633,cf469143.wav,Cough,0,4
7634,cf5073f3.wav,Fireworks,1,2
7635,cf52251c.wav,Bus,1,1
7636,cf59ffba.wav,Snare_drum,0,4
7637,cf6fd7a7.wav,Cowbell,0,3
7638,cf73caf7.wav,Oboe,1,2
7639,cf79b314.wav,Violin_or_fiddle,1,3
7640,cf810e55.wav,Double_bass,0,3
7641,cf8c5111.wav,Violin_or_fiddle,1,1
7642,cf9f9d32.wav,Cello,1,3
7643,cfa61a1d.wav,Acoustic_guitar,0,4
7644,cfa98877.wav,Gong,0,2
7645,cfb2c5ee.wav,Tearing,0,1
7646,cfb4c434.wav,Knock,0,3
7647,cfb55e4a.wav,Acoustic_guitar,0,3
7648,cfb7c1ee.wav,Burping_or_eructation,0,3
7649,cfb9c5fd.wav,Violin_or_fiddle,1,2
7650,cfbededb.wav,Oboe,0,2
7651,cfc76f15.wav,Flute,0,3
7652,cfc91917.wav,Shatter,0,4
7653,cfccd445.wav,Computer_keyboard,0,1
7654,cfcf57f8.wav,Clarinet,0,3
7655,cfd0f787.wav,Trumpet,0,2
7656,cfd4461a.wav,Burping_or_eructation,0,1
7657,cfd6085a.wav,Harmonica,1,3
7658,cfdbf38b.wav,Hi-hat,0,3
7659,cfdfe861.wav,Bus,1,3
7660,cfe317f8.wav,Shatter,0,3
7661,cfe45dd3.wav,Knock,0,1
7662,cfecfc4e.wav,Double_bass,0,1
7663,cff980e3.wav,Oboe,1,2
7664,cffa76ed.wav,Writing,0,2
7665,d000e828.wav,Cough,1,4
7666,d004048a.wav,Shatter,0,4
7667,d008a757.wav,Fireworks,0,1
7668,d00f9207.wav,Clarinet,0,4
7669,d011c434.wav,Knock,1,4
7670,d0141870.wav,Cough,1,4
7671,d0160c41.wav,Knock,0,2
7672,d01af3cd.wav,Cough,0,3
7673,d01afeb4.wav,Gunshot_or_gunfire,1,1
7674,d01cbcc8.wav,Hi-hat,0,3
7675,d0219079.wav,Clarinet,0,3
7676,d0232e7e.wav,Shatter,0,4
7677,d02be75c.wav,Squeak,0,1
7678,d030ccde.wav,Laughter,0,3
7679,d033f680.wav,Oboe,1,1
7680,d035d92e.wav,Meow,1,3
7681,d038c1e3.wav,Acoustic_guitar,0,2
7682,d039d135.wav,Knock,1,2
7683,d0434a11.wav,Gunshot_or_gunfire,1,3
7684,d04475f7.wav,Double_bass,0,4
7685,d07b3486.wav,Snare_drum,0,1
7686,d0826760.wav,Violin_or_fiddle,1,3
7687,d085e7da.wav,Laughter,0,4
7688,d0863f10.wav,Harmonica,0,4
7689,d09ef2c7.wav,Fart,0,1
7690,d0a0fd54.wav,Gong,0,4
7691,d0a7e96a.wav,Laughter,0,3
7692,d0a88003.wav,Tambourine,1,2
7693,d0ac8e53.wav,Glockenspiel,0,4
7694,d0c5c389.wav,Oboe,1,3
7695,d0d0249f.wav,Violin_or_fiddle,1,3
7696,d0d932ad.wav,Keys_jangling,1,2
7697,d0db322f.wav,Applause,0,2
7698,d0dd2ca3.wav,Oboe,1,3
7699,d0de08ca.wav,Bass_drum,0,2
7700,d0ebff16.wav,Bark,0,1
7701,d0f3df9a.wav,Cello,1,2
7702,d0ff69e9.wav,Hi-hat,0,4
7703,d1012c2e.wav,Cello,1,1
7704,d103891d.wav,Snare_drum,0,2
7705,d10419d8.wav,Gong,0,2
7706,d1055ae3.wav,Laughter,1,3
7707,d10d9393.wav,Laughter,1,2
7708,d112acaa.wav,Knock,0,2
7709,d116cdc6.wav,Squeak,1,4
7710,d1199b0c.wav,Harmonica,0,3
7711,d11b916e.wav,Harmonica,1,4
7712,d125ceaf.wav,Squeak,0,2
7713,d126054d.wav,Violin_or_fiddle,1,4
7714,d12898f1.wav,Computer_keyboard,0,2
7715,d129068b.wav,Tearing,0,1
7716,d13a58af.wav,Shatter,0,4
7717,d13f77e0.wav,Bark,0,3
7718,d1414783.wav,Trumpet,0,2
7719,d141ed6c.wav,Chime,1,3
7720,d144094e.wav,Shatter,0,3
7721,d144542a.wav,Shatter,0,2
7722,d148641c.wav,Tearing,0,4
7723,d1492510.wav,Writing,1,3
7724,d149bd91.wav,Cowbell,1,1
7725,d14f5df1.wav,Flute,1,2
7726,d1549d55.wav,Tearing,0,1
7727,d1584db4.wav,Gong,0,1
7728,d16d5863.wav,Bark,1,3
7729,d176b95e.wav,Cello,0,2
7730,d1794b39.wav,Tearing,0,4
7731,d18590d1.wav,Clarinet,0,2
7732,d18c15c1.wav,Hi-hat,0,2
7733,d19a0f85.wav,Tearing,0,3
7734,d19c1764.wav,Double_bass,1,4
7735,d19cc6d8.wav,Cello,0,2
7736,d1ab381d.wav,Writing,0,1
7737,d1b32ab1.wav,Scissors,0,4
7738,d1c030b4.wav,Snare_drum,0,4
7739,d1c0cab6.wav,Saxophone,1,4
7740,d1c54441.wav,Computer_keyboard,1,2
7741,d1d295bd.wav,Laughter,1,1
7742,d1d3f21e.wav,Keys_jangling,0,1
7743,d1dec8ef.wav,Cello,1,3
7744,d1e18645.wav,Laughter,1,4
7745,d1ed5162.wav,Acoustic_guitar,1,1
7746,d1f09f31.wav,Knock,0,4
7747,d1fe974e.wav,Bark,0,3
7748,d2012499.wav,Clarinet,0,4
7749,d20f0057.wav,Fireworks,0,4
7750,d20f48cd.wav,Telephone,1,1
7751,d21c1103.wav,Cowbell,0,1
7752,d222b08b.wav,Applause,0,1
7753,d22a5883.wav,Hi-hat,0,2
7754,d23b34a1.wav,Scissors,0,2
7755,d2408c48.wav,Flute,1,2
7756,d245ed75.wav,Cello,0,1
7757,d246c363.wav,Trumpet,0,3
7758,d2490458.wav,Tearing,0,1
7759,d24ffccc.wav,Meow,1,1
7760,d252a893.wav,Finger_snapping,0,2
7761,d2584fbf.wav,Harmonica,0,4
7762,d25cf8ee.wav,Drawer_open_or_close,0,2
7763,d25e8e82.wav,Gunshot_or_gunfire,1,4
7764,d2630dd1.wav,Gunshot_or_gunfire,1,3
7765,d26b10ec.wav,Chime,0,1
7766,d270f595.wav,Clarinet,0,1
7767,d275719f.wav,Microwave_oven,1,1
7768,d275b534.wav,Flute,0,1
7769,d275d2a1.wav,Writing,1,1
7770,d277b96e.wav,Scissors,0,1
7771,d2817c1e.wav,Gong,0,3
7772,d289bfbb.wav,Fireworks,0,2
7773,d2988b36.wav,Shatter,0,3
7774,d2a9c813.wav,Cowbell,0,2
7775,d2abc133.wav,Applause,1,3
7776,d2ac02df.wav,Clarinet,0,3
7777,d2b195bb.wav,Clarinet,0,3
7778,d2b9dbe3.wav,Laughter,1,1
7779,d2bf88a2.wav,Squeak,1,1
7780,d2c6aa69.wav,Computer_keyboard,1,1
7781,d2cd80eb.wav,Cello,1,3
7782,d2d076a3.wav,Saxophone,0,3
7783,d2d41b54.wav,Knock,1,1
7784,d2d75dcb.wav,Keys_jangling,0,4
7785,d2d8e2d8.wav,Bus,1,3
7786,d2ee3320.wav,Gunshot_or_gunfire,1,1
7787,d2ee3f11.wav,Cowbell,0,4
7788,d2f9002c.wav,Squeak,0,3
7789,d328db67.wav,Cello,1,2
7790,d32dbb8c.wav,Applause,0,4
7791,d33f38e9.wav,Hi-hat,0,3
7792,d342518b.wav,Tearing,0,2
7793,d352c571.wav,Keys_jangling,0,1
7794,d356b7a6.wav,Double_bass,0,1
7795,d3582a01.wav,Acoustic_guitar,0,3
7796,d3680645.wav,Cello,0,2
7797,d38a14db.wav,Squeak,0,4
7798,d38da3e7.wav,Applause,0,1
7799,d38ec55e.wav,Fireworks,0,4
7800,d390f367.wav,Double_bass,0,4
7801,d39b9035.wav,Double_bass,1,1
7802,d3a22b67.wav,Bark,0,3
7803,d3a61fcb.wav,Gong,0,2
7804,d3a64b56.wav,Double_bass,0,1
7805,d3add79a.wav,Keys_jangling,1,4
7806,d3ae5c4d.wav,Knock,1,4
7807,d3b26714.wav,Cowbell,1,3
7808,d3b3a1b4.wav,Bark,0,3
7809,d3bc4ae0.wav,Tambourine,0,4
7810,d3bf9ace.wav,Cough,1,4
7811,d3d8ab79.wav,Knock,0,2
7812,d3dee3b9.wav,Finger_snapping,1,2
7813,d3e208a6.wav,Shatter,0,3
7814,d3e8fa8a.wav,Electric_piano,0,1
7815,d3ede893.wav,Applause,1,3
7816,d3fe92d2.wav,Double_bass,0,4
7817,d425d7b8.wav,Double_bass,1,3
7818,d42876d6.wav,Microwave_oven,1,4
7819,d42e3bf4.wav,Saxophone,1,1
7820,d433497c.wav,Cough,0,4
7821,d451b648.wav,Tearing,1,3
7822,d45c69e9.wav,Drawer_open_or_close,1,1
7823,d47d639c.wav,Trumpet,0,2
7824,d489c579.wav,Gong,0,1
7825,d493032f.wav,Burping_or_eructation,0,2
7826,d49630b1.wav,Knock,0,1
7827,d49d8904.wav,Drawer_open_or_close,0,3
7828,d49eb5e4.wav,Bark,1,2
7829,d4a43916.wav,Tearing,0,1
7830,d4a76720.wav,Flute,0,2
7831,d4b2f920.wav,Laughter,0,2
7832,d4b68bb1.wav,Bass_drum,0,2
7833,d4bc030d.wav,Cello,1,2
7834,d4bd0cce.wav,Cello,0,1
7835,d4c14be6.wav,Fart,1,4
7836,d4c2b2a8.wav,Writing,1,2
7837,d4c998b1.wav,Fireworks,0,4
7838,d4cd5981.wav,Knock,0,3
7839,d4d11498.wav,Violin_or_fiddle,1,2
7840,d4e0c1e5.wav,Oboe,0,2
7841,d4e2461a.wav,Tambourine,0,2
7842,d4ebef41.wav,Electric_piano,1,4
7843,d4ee5722.wav,Burping_or_eructation,0,3
7844,d4eea1c4.wav,Snare_drum,0,4
7845,d4f2665e.wav,Tearing,0,1
7846,d50c5029.wav,Fireworks,0,4
7847,d510e6ef.wav,Tambourine,1,2
7848,d5140449.wav,Hi-hat,0,1
7849,d51b814e.wav,Gong,1,4
7850,d52043e1.wav,Drawer_open_or_close,1,1
7851,d527a5d0.wav,Squeak,1,1
7852,d535a76b.wav,Bass_drum,1,2
7853,d53bad3b.wav,Cowbell,0,3
7854,d53d97e5.wav,Double_bass,0,4
7855,d53f97ee.wav,Drawer_open_or_close,0,3
7856,d542a510.wav,Telephone,1,3
7857,d54610d9.wav,Bass_drum,1,1
7858,d561c726.wav,Harmonica,1,2
7859,d567faa9.wav,Cowbell,0,1
7860,d56b2b51.wav,Cowbell,0,3
7861,d56d9904.wav,Saxophone,1,3
7862,d57add0d.wav,Drawer_open_or_close,0,3
7863,d57b2cb8.wav,Bark,0,2
7864,d57f368b.wav,Double_bass,0,2
7865,d58723aa.wav,Keys_jangling,0,3
7866,d59f621a.wav,Applause,1,3
7867,d5a2e892.wav,Oboe,0,4
7868,d5c6c8bc.wav,Cough,1,4
7869,d5c91a5f.wav,Fireworks,0,4
7870,d5cd5497.wav,Clarinet,1,3
7871,d5de2e59.wav,Bark,0,4
7872,d5dff3c3.wav,Oboe,0,4
7873,d5e089e1.wav,Drawer_open_or_close,1,3
7874,d5f52814.wav,Violin_or_fiddle,1,1
7875,d5f973af.wav,Snare_drum,0,2
7876,d5fc9f70.wav,Violin_or_fiddle,1,4
7877,d60ea378.wav,Laughter,1,3
7878,d6144e01.wav,Violin_or_fiddle,1,2
7879,d6178af9.wav,Hi-hat,0,2
7880,d61a6f87.wav,Double_bass,0,3
7881,d61ab790.wav,Saxophone,1,1
7882,d61f1a92.wav,Cello,1,2
7883,d6221525.wav,Double_bass,1,1
7884,d62edca5.wav,Bass_drum,0,2
7885,d62fe2ff.wav,Trumpet,1,1
7886,d6333945.wav,Trumpet,0,3
7887,d637d234.wav,Shatter,0,4
7888,d63ce88d.wav,Violin_or_fiddle,1,3
7889,d63d8c42.wav,Cowbell,1,3
7890,d63ed02d.wav,Acoustic_guitar,0,1
7891,d63f15f8.wav,Finger_snapping,1,2
7892,d64429ed.wav,Burping_or_eructation,0,4
7893,d648bf8f.wav,Finger_snapping,1,1
7894,d65961e8.wav,Flute,0,4
7895,d660efb7.wav,Fart,0,2
7896,d664de66.wav,Fart,0,3
7897,d665021b.wav,Bass_drum,0,2
7898,d6665734.wav,Saxophone,1,4
7899,d668e7f7.wav,Saxophone,1,2
7900,d6691f17.wav,Saxophone,1,4
7901,d66d7e61.wav,Gong,0,2
7902,d6728aa4.wav,Laughter,0,4
7903,d67488ea.wav,Shatter,0,2
7904,d67a9e5a.wav,Bass_drum,0,4
7905,d681e33e.wav,Computer_keyboard,0,2
7906,d6854eb4.wav,Hi-hat,1,4
7907,d68ab424.wav,Saxophone,1,4
7908,d68bc291.wav,Trumpet,1,2
7909,d68fec49.wav,Meow,0,2
7910,d69149ab.wav,Writing,1,2
7911,d69193eb.wav,Oboe,0,2
7912,d698b6bd.wav,Snare_drum,0,2
7913,d6a0f248.wav,Shatter,1,2
7914,d6a77af3.wav,Microwave_oven,0,3
7915,d6a90304.wav,Cough,0,1
7916,d6b32ecc.wav,Bass_drum,0,1
7917,d6be6437.wav,Oboe,0,1
7918,d6c04b7d.wav,Computer_keyboard,1,3
7919,d6c9f529.wav,Tambourine,1,2
7920,d6cf2fd0.wav,Gong,0,2
7921,d6d11418.wav,Tearing,1,4
7922,d6d2c880.wav,Gunshot_or_gunfire,1,1
7923,d6e1f1ac.wav,Fart,0,3
7924,d6f501d7.wav,Cough,1,2
7925,d6f56693.wav,Burping_or_eructation,1,1
7926,d6f85c72.wav,Shatter,0,3
7927,d6ff6f09.wav,Bark,0,4
7928,d7050320.wav,Double_bass,0,1
7929,d7137371.wav,Clarinet,0,2
7930,d71cc17c.wav,Shatter,0,4
7931,d7241122.wav,Harmonica,1,1
7932,d72830c2.wav,Bark,0,4
7933,d729c959.wav,Oboe,0,3
7934,d72d685c.wav,Meow,0,4
7935,d7371221.wav,Cello,0,4
7936,d73be9a6.wav,Cowbell,0,3
7937,d73efc33.wav,Violin_or_fiddle,1,2
7938,d75427d7.wav,Microwave_oven,0,4
7939,d760f427.wav,Cowbell,0,2
7940,d76bdc15.wav,Squeak,1,4
7941,d77358d0.wav,Cowbell,1,2
7942,d773a9e6.wav,Laughter,0,1
7943,d774a3f3.wav,Keys_jangling,1,3
7944,d77a30c4.wav,Oboe,1,1
7945,d7857dfb.wav,Bus,1,2
7946,d78762a7.wav,Laughter,0,3
7947,d788ea27.wav,Shatter,0,1
7948,d791e73a.wav,Shatter,0,1
7949,d79b9208.wav,Violin_or_fiddle,1,1
7950,d7aae6fd.wav,Fireworks,0,1
7951,d7aef626.wav,Hi-hat,0,1
7952,d7b31417.wav,Meow,1,2
7953,d7b32ed3.wav,Trumpet,0,1
7954,d7b534d3.wav,Hi-hat,0,1
7955,d7baee61.wav,Burping_or_eructation,0,4
7956,d7d8b12a.wav,Tearing,1,3
7957,d7d8c724.wav,Squeak,1,1
7958,d7d9e3ad.wav,Gong,0,1
7959,d7dbcb1a.wav,Glockenspiel,1,3
7960,d7e50dfc.wav,Writing,0,3
7961,d7e56425.wav,Cello,1,1
7962,d7e5753e.wav,Bus,1,3
7963,d7f81ca5.wav,Laughter,0,4
7964,d7f9a060.wav,Fireworks,0,3
7965,d7fe54c4.wav,Burping_or_eructation,0,1
7966,d8013141.wav,Acoustic_guitar,0,4
7967,d80e1c9e.wav,Laughter,1,1
7968,d81a8b02.wav,Burping_or_eructation,1,2
7969,d81d44f3.wav,Telephone,1,4
7970,d82b0730.wav,Trumpet,0,3
7971,d82f8f87.wav,Knock,1,2
7972,d83456f2.wav,Violin_or_fiddle,1,2
7973,d834f80f.wav,Tambourine,1,4
7974,d83e42ae.wav,Squeak,0,3
7975,d8470cab.wav,Laughter,0,4
7976,d84c8c43.wav,Violin_or_fiddle,1,3
7977,d84dc7ec.wav,Scissors,0,3
7978,d85204b3.wav,Squeak,0,4
7979,d858fbad.wav,Cello,0,3
7980,d85da760.wav,Gong,1,3
7981,d862ea18.wav,Bass_drum,0,1
7982,d8697523.wav,Acoustic_guitar,0,4
7983,d86a04e4.wav,Trumpet,0,2
7984,d87530b2.wav,Applause,1,1
7985,d87661e5.wav,Glockenspiel,1,2
7986,d877ea17.wav,Meow,0,2
7987,d88d255d.wav,Bass_drum,0,2
7988,d88efdeb.wav,Tearing,0,1
7989,d88f0774.wav,Telephone,1,1
7990,d88fff0c.wav,Bark,0,3
7991,d89150d5.wav,Laughter,0,2
7992,d8a257e5.wav,Acoustic_guitar,1,3
7993,d8abf134.wav,Fireworks,1,3
7994,d8ac74e8.wav,Acoustic_guitar,1,1
7995,d8b94f76.wav,Writing,0,4
7996,d8c1dcaf.wav,Tambourine,0,2
7997,d8c29016.wav,Fart,1,3
7998,d8dd0e6a.wav,Gong,0,4
7999,d8dee93f.wav,Laughter,1,1
8000,d8e833f0.wav,Hi-hat,0,1
8001,d8fdb740.wav,Scissors,0,2
8002,d901468d.wav,Cello,0,1
8003,d906e3c1.wav,Applause,0,1
8004,d910a8c7.wav,Cello,1,3
8005,d914225a.wav,Violin_or_fiddle,1,1
8006,d9167087.wav,Tearing,0,1
8007,d91b8441.wav,Harmonica,1,2
8008,d91ee4c3.wav,Telephone,1,1
8009,d920e1dc.wav,Laughter,0,2
8010,d9261ff8.wav,Applause,0,4
8011,d92e7d4c.wav,Applause,0,2
8012,d931fa78.wav,Laughter,1,3
8013,d93c3a10.wav,Laughter,1,4
8014,d948c8f8.wav,Oboe,0,3
8015,d94c94f0.wav,Saxophone,1,4
8016,d94f825c.wav,Snare_drum,0,4
8017,d953e602.wav,Bus,1,4
8018,d9540472.wav,Violin_or_fiddle,1,3
8019,d9668d38.wav,Fireworks,0,3
8020,d967c126.wav,Snare_drum,0,2
